Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99T46223,ENV,ENV_NOHEALTH,PECHANGA BAND OF LUISENO INDIANS,140317.0,2022-10-01,66.001,"DESCRIPTION:THE PURPOSE OF THIS PROJECT IS TO HELP BUILD THE TRIBE'S CAPACITY TO ASSESS AIR QUALITY CONDITIONS AND TO DEVELOP STRATEGIES TO ADDRESS AIR QUALITY ISSUES. THE TRIBE WILL CONTINUE STRATEGIC PLANNING AND EVALUATION, COMPLIANCE ASSISTANCE, MONITORING AIR EMISSIONS, RULEMAKING, AND OTHER PROGRAM ACTIVITIES. THESE ACTIVITIES ARE TO IMPROVE AND MAINTAIN THE TRIBE'S AIR QUALITY. 

ACTIVITIES:THE RECIPIENT WILL IMPLEMENT ACTIVITIES WITHIN THE SCOPE OF THE SECTION 105 PROGRAM INCLUDING: 1) TO IMPLEMENT NATIONAL PRIORITIES AS DEFINED IN EPA NATIONAL GUIDANCE AND CONSISTENT WITH EPA'S STRATEGIC PLAN; 2) PROGRAM ACTIVITIES DELEGATED TO THE RECIPIENT, PECHANGA TRIBE, FOR WHICH EPA PROVIDES SECTION 105 GRANT FUNDING. A CONTINUING PROGRAM TYPICALLY INCLUDES, BUT IS NOT LIMITED TO, SUCH ACTIVITIES AS ANALYSIS AND PLANNING FOR ATTAINMENT AND MAINTENANCE OF NATIONAL AMBIENT AIR QUALITY STANDARDS (NAAQS); CONTROL STRATEGY DEVELOPMENT AND IMPLEMENTATION; REDUCTION OF RISKS FROM HAZARDOUS AIR "
99T45901,OTHER,,SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT,523809.0,2016-10-01,66.039,"THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $523,809.  THE PROPOSED PROJECT WILL REPLACE ONE PRE-MY 1973 UNREGULATED DIE"
99T45001,OTHER,,CITY OF HENDERSON,550000.0,2016-07-01,66.818,"THIS ASSISTANCE AGREEMENT WILL PROVIDE FUNDING FOR THE CITY OF HENDERSON TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNI"
99T44201,OTHER,,WASHOE TRIBE OF NEVADA & CALIFORNIA,405010.0,2016-07-01,66.802,"THIS PROJECT WILL ALLOW THE WASHOE TRIBE MEANINGFUL INVOLVEMENT IN REMEDIAL ACTIVITIES AND RESPONSE FOR THE LEVIATHAN MINE SUPERFUND SITE, INCLUDING"
99T43601,OTHER,,"THE BAY FOUNDATION OF MORRO BAY, CALIFORNIA, SAN LUIS OBISPO COUNTY",3196000.0,2016-10-01,66.456,THE BAY FOUNDATION OF MORRO BAY WILL SUPPORT THE MORRO BAY NATIONAL ESTUARY PROGRAM (MB NEP) TO IMPLEMENT THE MB NEP COMPREHENSIVE CONSERVATION AND M
99T40501,OTHER,,"UNIVERSITY ENTERPRISES, INC.",2950339.0,2016-07-01,66.203,THE ENVIRONMENTAL FINANCE CENTER (EFC) WILL PROVIDE MULTI-MEDIA ENVIRONMENTAL FINANCE EXPERTISE AND TECHNICAL ASSISTANCE TO REGULATED COMMUNITIES TO
99T37501,OTHER,,AIR RESOURCES BOARD,2483607.0,2016-03-01,66.202,THIS A CONGRESSIONAL EARMARK WHICH PROVIDES FUNDING TO THE TARGETED AIR SHED PROGRAM. THIS PROJECT CONSISTS OF A WOOD STOVE REPLACEMENT PROGRAM FOR R
99T33501,OTHER,,SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT,569682.0,2015-08-01,66.034,"THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $569,682 WHICH REFLECTS A RESCISSION REQUIRED BY PUBLIC LAW 113-235.  THIS PROJEC"
99T31125,OTHER,,GILA RIVER INDIAN COMMUNITY,662000.0,2024-10-01,66.605,"DESCRIPTION:THE PURPOSE FOR THIS GRANT AGREEMENT IS TO PROVIDE FUNDING TO THE GILA RIVER INDIAN COMMUNITY CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE GILA RIVER INDIAN COMMUNITY AND THE ENVIRONMENTAL PROTECTION AGENCY (EPA). THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR CLEAN WATER ACT (CWA) 106 AND CWA 319. SPECIFICALLY, THIS GRANT WILL PROVIDE FUNDS TO IMPLEMENT A WATER QUALITY MONITORING PROGRAM, ANALYZE WATER QUALITY DATA, AND TRAIN TRIBAL STAFF, AMONG OTHER TASKS. 

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $340,000. 

ACTIVITIES:THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR CLEAN WATER ACT (CWA) 106 AND CWA 319. SPECIFICALLY, THIS GRANT WILL FUND THE DEVELOPMENT OF THE IMPLEMENTATION OF A WATER QUALITY MONITORING PROGRAM, ANALYZE WATER QUALITY DATA AND TRAIN TRIBAL STAFF, AMONG OTHER TASKS"
99T31121,OTHER,,GILA RIVER INDIAN COMMUNITY,1406966.0,2020-10-01,66.605,"THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE GILA RIVER INDIAN COMMUNITY'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL  PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN GILA RIVER INDIAN COMMUNITY AND EPA. THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR WATER QUALITY.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $441,297.  SEE TERMS AND AGREEMENT."
99T29201,OTHER,,SAN GABRIEL BASIN WATER QUALITY AUTHORITY,14078438.0,2015-09-01,66.802,THE RECIPIENT WILL PARTIALLY IMPLEMENT THE INTERIM RECORD OF DECISION FOR THE SOUTH EL MONTE OPERABLE UNIT OF THE SAN GABRIEL VALLEY AREA 1 SUPERFUND
99T28926,OTHER,,LOS COYOTES BAND OF CAHUILLA & CUPENO INDIANS,251635.0,2025-10-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE LOS COYOTES BAND OF CAHUILLA AND CUPENO INDIANS' CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN THE LOS COYOTES BAND OF CAHUILLA AND CUPENO INDIANS AND EPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR WATER, LAND, DATA QUALITY, AND POLLUTION PREVENTION.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $251,635. PREAWARD COSTS ARE APPROVED BACK TO 10/1/2025. REFER TO TERMS AND CONDITIONS.  
ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE MONITORING AND ANALYZING WATER QUALITY DATA; DEVELOPING TRIBAL STORMWATER RUNOFF SAMPLING AND DATA COLLECTION CAPACITY; COLLABORATING WITH LOCAL WATERSHED BASED GROUPS TO ADDRESS ISSUES RELATED TO WATER POLLUTION; MAINTAINING RIPARIAN VEGETATION; PROVIDING OUTREACH AND EDUCATIO"
99T28921,OTHER,,LOS COYOTES BAND OF CAHUILLA & CUPENO INDIANS,1122704.0,2020-10-01,66.605,"THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL PROGRAM, NON-POINT SOURCE AND GENERAL ASSISTANCE PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE LOS COYOTES BAND OF CAHUILLA AND CUPENO INDIANS' ENVIRONMENTAL PROGRAM CAPACITY, AND MAJOR ACTIVITIES INCLUDE: WATER QUALITY MONITORING AND ANALYSIS, REDUCING WATERSHED POLLUTION, RECOVERING RIPARIAN VEGETATION, PLANNING AN INTER-TRIBAL EARTH DAY, DESIGNING POLICIES AND SCHEDULING FOR COLLECTION, TRANSPORTATION AND DISPOSAL OF COLLECTED WASTES, UPDATING THE TRIBE'S EPA-TRIBAL ENVIRONMENTAL PLAN, CREATING A TRIBAL CLIMATE ADAPTATION AND RESILIENCY PLAN, UPDATING THE TRIBE'S GIS SURVEYS, AND DEVELOPING MANAGERIAL AND TECHNICAL POLICIES FOR TRIBAL DRINKING WATER INFRASTRUCTURE.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $207,033."
99T28726,OTHER,,QUARTZ VALLEY INDIAN RESERVATION,175000.0,2025-07-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE QUARTZ VALLEY INDIAN RESERVATION ADMINISTERING WORK BY THE KLAMATH BASIN TRIBAL WATER QUALITY CONSORTIUM IN CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE TRIBE'S REPRESENTED BY THE KLAMATH BASIN TRIBAL WATER QUALITY CONSORTIUM AND USEPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR WATER QUALITY ACTIVITIES.

THIS AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $75,001. PREAWARD COSTS ARE APPROVED BACK TO 7/1/2025. REFER TO TERMS AND CONDITIONS.  ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE: IMPLEMENTATION OF WATER QUALITY MONITORING, MAINTAINING SHARED DATABASES, COMPARING WATER QUALITY DATA AGAINST WATER QUALITY STANDARDS, ANALYZING WATER QUALITY TRENDS AND SHARING RELATED REPORTS, COMMENTING ON PROPOSED WATER QUALI"
99T28721,OTHER,,QUARTZ VALLEY INDIAN RESERVATION,1050156.0,2020-07-01,66.605,"THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE KLAMATH CONSORTIUM (ADMINISTERED BY THE QUARTZ VALLEY INDIAN RESERVATION) WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN EPA AND THE TRIBES THAT COMPRISE THE CONSORTIUM. THIS AGREEMENT FUNDS DEVELOPMENT AND MAINTENANCE OF TRIBAL CAPACITY TO WORK IN CONJUNCTION WITH FEDERAL AGENCIES, STATES, AND OTHER PARTIES TO IDENTIFY AND ADDRESS WATER QUALITY IMPAIRMENTS.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $200,000."
99T27826,OTHER,,REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS,310432.0,2025-10-01,66.605,"DESCRIPTION:THE PURPOSE OF THIS AGREEMENT IS TO PROVIDE FUNDING FOR THE OPERATION OF THE REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS' CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS AND EPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR AIR, WATER, AND LAND. 

THIS COOPERATIVE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $199,714.00.  ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE CONDUCTING YOUTH ENVIRONMENTAL ACTIVITIES, COORDINATING COMMUNITY CLEAN UPS, DEVELOPING A RECYCLING PROGRAM, HOSTING AND ATTENDING ENVIRONMENTAL MEETINGS WITH LOCAL TRIBAL CONSORTIUM, ASSESSING AND REMOVING INVASIVE PLANTS, MONITORING WATER QUALITY, AND ATTENDING RELEVANT TRAININGS. SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:T"
99T27821,ENV,ENV_NOHEALTH,REDWOOD VALLEY LITTLE RIVER BAND OF POMO INDIANS,1239352.0,2020-10-01,66.605,"THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL PROGRAM, NONPOINT SOURCE AND GENERAL ASSISTANCE PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE REDWOOD VALLEY LITTLE BAND OF POMO INDIANS' ENVIRONMENTAL PROGRAM CAPACITY, AND MAJOR ACTIVITIES INCLUDE: CONDUCTING QUARTERLY WASTE COLLECTION EVENTS IN THE COMMUNITY, WATER QUALITY MONITORING AND ANALYSIS, REDUCTION OF NONPOINT SOURCE EROSION/SEDIMENT DEPOSITS, DEVELOPING OUTREACH AND EDUCATION MATERIAL FOR THE COMMUNITY, UPDATING AN EPA-TRIBAL ENVIRONMENTAL PLAN, DEVELOPING AN AIR QUALITY PROGRAM, INCREASING GEOGRAPHIC INFORMATION SYSTEM CAPACITY BY ATTENDING TRAININGS, AND OVERALL ADMINISTRATION OF THE TRIBE'S ENVIRONMENTAL PROTECTION PROGRAM.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $512,797 FOR TWO YEARS DURING THE PERIOD OF 10/01/2020-09/30/2022."
99T26525,OTHER,,TABLE MOUNTAIN RANCHERIA,456950.0,2024-10-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE TABLE MOUNTAIN RANCHERIA'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN TABLE MOUNTAIN RANCHERIA AND EPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR FOR WATERSHED PROTECTION, CLIMATE CHANGE AND ENVIRONMENTAL PLANNING. THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $234,700. REFER TO TERMS AND CONDITIONS.

ACTIVITIES:THE RECIPIENT WILL ATTEND THE REGIONAL TRIBAL OPERATIONS COMMITTEE (RTOC) AND THE TRIBAL EPA CONFERENCE, COMPLETE TRAINING, COLLECT WATER QUALITY DATA, MEETING WITH LOCAL AND FEDERAL STAKEHOLDERS ON REGIONAL ISSUES, COORDINATE WITH TRIBAL DEPARTMENTS ON ENVIRONMENTAL ISSUES, UPDATE THE NONPOINT SOURCE (NPS) PLAN, CONDUCT OUTREACH ON WATER QUALITY, CONDUCT RESTORATION ACTIVITIES AT THE TRIBAL POND AND CONTRI"
99T26520,OTHER,,TABLE MOUNTAIN RANCHERIA,1026557.0,2019-10-01,66.605,"THIS AGREEMENT PROVIDES FEDERAL ASSISTANCE TO SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL PROGRAM, NONPOINT SOURCE AND GENERAL ASSISTANCE PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE TRIBE'S ENVIRONMENTAL PROGRAM CAPACITY.   THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $187,000."
99T25001,OTHER,,COUNTY OF LOS ANGELES,873000.0,2015-08-01,66.202,THE PROJECT IS FOR THE LOS ANGELES COUNTY OF DEPARTMENT OF PUBLIC WORKS WATERWORKS DISTRICT 40 TO IMPLEMENT PHASE 2 OF THE NORTH LOS ANGELES/KERN COU
99T23801,OTHER,,PASCUA YAQUI TRIBE,970000.0,2015-10-01,66.202,"THIS PROJECT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $970,000 FOR THE CONSTRUCTION OF REGIONAL RETENTION/DETENTION BASINS AND INFRASTRUCTURE I"
99T14725,ENV,ENV_NOHEALTH,AK-CHIN INDIAN COMMUNITY,1090233.0,2024-10-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE AK-CHIN'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN AK-CHIN AND EPA. THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR PESTICIDES, SOLID WASTE IMPLEMENTATION ACTIVITIES, NON-POINT SOURCE, CHEMICAL SAFETY, AND WATER QUALITY. 

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $522,170. 

ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE TRAINING STAFF, INVASIVE SPECIES REMOVAL, CONDUCT WATER QUALITY MONITORING, COMMUNITY OUTREACH AND EDUCATION, CONDUCT PESTICIDES INSPECTIONS, AND ENSURE COMMUNITY IS RECYCLING CORRECTLY.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE DESCRIPTIONS OF TRAINING BENEFITS, BEFORE/AFTER PICTURES OF WHERE INVASIVE SPECIES WERE REMOVED, "
99T14720,ENV,ENV_NOHEALTH,AK-CHIN INDIAN COMMUNITY,1558560.0,2019-10-01,66.605,"THESE FUNDS PROVIDE FURTHER DEVELOPMENT AND ADMINISTRATION OF THE AK-CHIN INDIAN COMMNUNITY'S ENVIRONMENTAL PROGRAMS: GENERAL ASSISTANCE PROGRAM; WATER POLLUTION CONTROL; NONPOINT SOURCE MANAGEMENT; AND PESTICIDES ENFORCEMENT AND PROGRAM IMPLEMENTATION PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE TRIBE'S ENVIRONMENTAL CAPACITY THROUGH THE FOLLOWING MAJOR ACTIVITIES:  PERFORM ADMINISTRATION AND MANAGEMENT OF THE ENVIRONMENTAL PROTECTION DEPARTMENT; ENFORCE THE SOLID WASTE ORDINANCE; CONDUCT INDOOR AIR QUALITY OUTREACH; SAMPLE AND MONITOR WATER QUALITY OF SURFACE WATER SOURCES; PRODUCE THE WATER QUALITY ASSESSMENT REPORT; INSTALL EROSION CONTROL MEASURES ALONG TRIBAL WASHES; PERFORM PESTICIDE EDUCATION AND OUTREACH TO COMMUNITY AND FARMS; AND IMPLEMENT THE PESTICIDE INSPECTION AND ENFORCEMENT PROGRAMS.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FUNDING IN THE AMOUNT OF $298,400."
99T12725,ENV,ENV_NOHEALTH,COLORADO RIVER INDIAN TRIBES,1029134.0,2024-10-01,66.605,"DESCRIPTION:THE PURPOSE OF THIS AGREEMENT IS TO PROVIDE FUNDING FOR THE OPERATION OF THE COLORADO RIVER INDIAN TRIBE'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE COLORADO RIVER INDIAN TRIBE AND THE ENVIRONMENTAL PROTECTION AGENCY (EPA). THIS AGREEMENT FUNDS TRIBAL CONTINUING ENVIRONMENTAL PROGRAMS FOR WATER POLLUTION CONTROL, NONPOINT SOURCE MANAGEMENT, PESTICIDES COOPERATIVE ENFORCEMENT, PESTICIDE PROGRAM IMPLEMENTATION, AND GENERAL ASSISTANCE PROGRAM.

THIS COOPERATIVE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $501,132.00.
ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE DEVELOPING AN ENVIRONMENTAL PROTECTION OFFICE, IMPLEMENTING SOLID WASTE CLEANUP ACTIVITIES, RESPONDING TO AIR QUALITY CONCERNS, CONDUCTING WATER QUALITY SAMPLING AND ANALYSIS; ENHANCING AND MONITORING RIPARIAN AREAS; IMPROVING THE UND"
99T12720,ENV,ENV_NOHEALTH,COLORADO RIVER INDIAN TRIBES,1851000.0,2019-10-01,66.605,"THE OBJECTIVE OF THE PROJECTS IS TO EXPAND THE COLORADO RIVER INDIAN TRIBE'S ENVIRONMENTAL PROGRAM CAPACITY, AND MAJOR ACTIVITIES INCLUDE: WATER QUALITY SAMPLING AND ANALYSIS; ENHANCING AND MONITORING RIPARIAN AREAS; IMPROVING THE UNDERSTANDING AND COMPLIANCE WITH PESTICIDE LAWS AND REGULATIONS; ENSURING THAT PESTICIDES ARE MANUFACTURED, SOLD, USED AND STORED ACCORDING TO THE TRIBE'S LAW; OUTREACH AND EDUCATION; CONDUCTING PESTICIDE COMPLIANCE ASSURANCE THROUGH INSPECTIONS AND APPROPRIATE ENFORCEMENT ACTION; PROVIDING COMPLIANCE ASSISTANCE AND IMPLEMENTING FIELD PROGRAM ACTIVITIES RELATED TO WORKER SAFETY. THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL, NONPOINT SOURCE MANAGEMENT, PESTICIDES COOPERATIVE ENFORCEMENT, PESTICIDE PROGRAM IMPLEMENTATION, AND GENERAL ASSISTANCE PROGRAMS.   THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $367,138."
99T07601,OTHER,,SHOSHONE-PAIUTE TRIBES,100000.0,2014-05-01,66.802,THIS PROJECT WILL ALLOW THE SHOSHONE PAIUTE TRIBES OF DUCK VALLEY TO SUPPORT SUPERFUND RESPONSE EFFORTS AT THE RIO TINTO MINE SITE DURING THE IMPLEME
99T03101,OTHER,,NYE COUNTY,1000000.0,2013-07-01,66.818,THIS COOPERATIVE AGREEMENT WILL UTILIZE FUNDING TO PROVIDE A REVOLVING LOAN FUND (RLF) FOR THE COMMUNITY TO ASSIST FUNDING CLEANUP PLANNING AND REMED
99T00923,OTHER,,HOPLAND BAND OF POMO INDIANS,466889.0,2022-10-01,66.605,"DESCRIPTION:THE AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE HOPLAND BAND OF POMO INDIAN'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE HOPLAND BAND OF POMO INDIANS AND EPA. THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR CLEAN WATER ACT (CWA) 106 AND CWA 319. SPECIFICALLY, THIS GRANT WILL PROVIDE FUNDS TO IMPLEMENT A WATER QUALITY MONITORING PROGRAM, ANALYZE WATER QUALITY DATA, CONTINUE TO IMPLEMENT A NONPOINT SOURCE MANAGEMENT PLAN, AND TRAIN TRIBAL STAFF AND CONDUCT COMMUNITY OUTREACH, AMONG OTHER TASKS.ACTIVITIES:THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR CWA 106 AND CWA 319. SPECIFICALLY, THIS GRANT WILL FUND THE IMPLEMENT A WATER QUALITY MONITORING PROGRAM, ANALYZE WATER QUALITY DATA, TRAIN TRIBAL STAFF, CONDUCT COMMUNITY OUTREACH, AND IDENTIFY AND IMPLEMENT BEST MANAGEMENT PRACTICES FOR SURFACE WATERS"
99996025,OTHER,,DEPARTMENT OF CONSERVATION AND NATURAL RESOURCES,11323000.0,2025-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $11,323,000. PREAWARD COSTS ARE APPROVED BACK TO 7/1/2025. REFER TO TERMS AND CONDITIONS.  ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, "
99996024,OTHER,,DEPARTMENT OF CONSERVATION AND NATURAL RESOURCES,4865000.0,2024-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $4,865,000.  PREAWARD COSTS ARE APPROVED BACK TO 7/1/2024.   ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUB"
