Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Parkinson's Disease,10642824,2023,NINDS,5F31NS122434-03,,Probing the Role of the LRRK2 GTPase in Parkinson's Disease,"ZHU, LAWRENCE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,41237,Mechanistic_Pathogenesis,LRRK2 GTPase role = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10642849,2023,NINDS,5R01NS119266-03,,Discovery and characterization of selective D4R antagonists and their evaluation in preclinical models of PD-LIDs,"HOPKINS, COREY",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,559991,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10642967,2023,NINDS,5U01NS112008-05,,"Discovery of Multimodal Biomarkers for Parkinsonian Syndromes, Their Progression, and Pathological Relevance","HUANG, XUEMEI",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,742806,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10643904,2023,NINDS,5R01NS058945-14,,Neurophysiological Mechanisms Underlying Parkinsonian Motor Signs,"VITEK, JERROLD",UNIVERSITY OF MINNESOTA,MN,631421,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10644010,2023,NIA,5R01NS115139-05,,Biomarkers of cognitive decline in Parkinson's Disease,"CHEN-PLOTKIN, ALICE",UNIVERSITY OF PENNSYLVANIA,PA,720145,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10644168,2023,NINDS,1R21NS131692-01,,Preclinical evaluation of the D2 receptor agonist MCL-524 as diagnostic marker for presymptomatic Parkinson's Disease,"SUBBURAJU, SIVAN",MCLEAN HOSPITAL,MA,246000,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10645049,2023,NIA,5R01AG026389-14,,Neuronal quality control and neuroprotection in tauopathies,"CHU, CHARLEEN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,512425,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10645719,2023,NIA,1R01AG081433-01,,Role of GlcSph in cognitive deficits in Lewy body dementias,"VOLPICELLI-DALEY, LAURA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,630971,Mechanistic_Pathogenesis,GlcSph role = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10647539,2023,NIA,1R21NS132101-01,,Free water imaging in PD,"POSTON, KATHLEEN",STANFORD UNIVERSITY,CA,501220,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10647638,2023,NIA,5K01AG066971-03,,Feasibility of Objective Measures and Outpatient Washout in Disease-Modifying Trials for Parkinson's Disease,"HACKER, MALLORY",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,120177,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10647710,2023,NIA,5R01NS107318-05,,Understanding the Mechanism of Pathological alpha-Synuclein Transmission,"MAO, XIAOBO",JOHNS HOPKINS UNIVERSITY,MD,51172,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10647710,2023,NINDS,5R01NS107318-05,,Understanding the Mechanism of Pathological alpha-Synuclein Transmission,"MAO, XIAOBO",JOHNS HOPKINS UNIVERSITY,MD,358203,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10647814,2023,NCCIH,5R34AT011015-03,,Moving Mindfully: A MBSR-Centered Approach to Freezing in Parkinson Disease,"EARHART, GAMMON",WASHINGTON UNIVERSITY,MO,232712,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10647860,2023,NIA,5P30AG066515-04,7753,Administrative Core,"HENDERSON, VICTOR",STANFORD UNIVERSITY,CA,829232,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10647864,2023,NIA,5P30AG066515-04,7754,Clinical Core,"HENDERSON, VICTOR",STANFORD UNIVERSITY,CA,624314,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10648097,2023,NICHD,1R21HD111833-01,,Targeted Motor Learning to Improve Gait for Individuals with Parkinson's Disease,"LEWEK, MICHAEL",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,216766,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10649579,2023,NINDS,5R01NS121174-03,,Determinants of Basal Ganglia Pathology in Parkinson's Disease,"SURMEIER, DALTON",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,724970,Mechanistic_Pathogenesis,Basal ganglia pathology determinants = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10649661,2023,NIA,5U19NS110456-05,6327,Clinical Core,"PERLMUTTER, JOEL",UNIVERSITY OF PENNSYLVANIA,PA,1063687,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10649664,2023,NIA,5U19NS110456-05,6328,In Vitro and In Vivo Characterization of Alpha-Synuclein PET Radiotracers,"MACH, ROBERT",UNIVERSITY OF PENNSYLVANIA,PA,855716,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10650320,2023,NIA,5R01NS118824-04,,Mechanisms of gene regulation and RNA processing in synucleinopathies,"MAZZULLI, JOSEPH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,91341,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10650320,2023,NINDS,5R01NS118824-04,,Mechanisms of gene regulation and RNA processing in synucleinopathies,"MAZZULLI, JOSEPH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,430597,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10650344,2023,NIA,5K99AG073453-02,,Genetic and Neuropathologic Underpinnings of Sex Differences in Lewy Body Dementias,"BAYRAM, ECE","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,125218,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10650387,2023,NINDS,5R01NS117750-04,,Neuronal roles of Parkinsons Disease Vps13C in regulating autophagy and calcium dynamics,"CARAVEOPISO, GABRIELA",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,467518,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10650733,2023,NINDS,5R01NS112233-04,,Quantitative MR Imaging of Vascular Factors in Parkinsons Disease,"HERNANDEZ-GARCIA, LUIS",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,415147,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10650777,2023,NINR,5K23NR019099-03,,Preparing Patient-Caregiver Dyads with Parkinson's Disease for End-of-Life Decision Making,"XU, JIAYUN",PURDUE UNIVERSITY,IN,165023,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10651371,2023,NIMH,1UG3MH129381-01A1,,"Circuit-specific, chemogenetic neuromodulation in nonhuman primates.","SCHROEDER, CHARLES",NATHAN S. KLINE INSTITUTE FOR PSYCH RES,NY,1550458,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10651712,2023,NIA,5R01NS123456-03,,Region-Specific Vulnerability of the Lewy Body Dementia's Brain,"NA, CHAN-HYUN",JOHNS HOPKINS UNIVERSITY,MD,753716,Mechanistic_Pathogenesis,Region-specific vulnerability = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10651784,2023,NIA,5R01AG051641-03,,Vitamin K and D and Cognitive Impairment in Older Adults,"BOOTH, SARAH",TUFTS UNIVERSITY BOSTON,MA,686918,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10651885,2023,OD,5R21OD033660-02,,A new mouse model to study GBA1 mutation-associated diseases with multiple organs involvement,"SUN, YING",CINCINNATI CHILDRENS HOSP MED CTR,OH,203124,Mechanistic_Pathogenesis,Mouse model studying GBA1 mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10652268,2023,NIGMS,5SC3GM143983-02,,Build-up of beta-amyloid in the brain in Parkinson's disease,"INYUSHIN, MIKHAIL",UNIVERSIDAD CENTRAL DEL CARIBE,PR,104756,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10652326,2023,NINDS,5R01NS064934-14,,Mechanisms of LRRK2 Mediated Neurotoxicity,"WEST, ANDREW",DUKE UNIVERSITY,NC,535841,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10652387,2023,NINDS,5K08NS110876-05,,Protein Palmitoylation in Synuclein Pathophysiology,"HO, GARY",BRIGHAM AND WOMEN'S HOSPITAL,MA,229470,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10652545,2023,NIEHS,5R01ES031106-04,,"Microbiome, Environment, and Parkinsons disease (MEP) PESTICIDE EXPOSURES AND THE GUT MICROBIOME IN PARKINSONS DISEASE","RITZ, BEATE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,626033,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10653710,2023,NINDS,5R01NS123405-03,,Role of DJ1 in mitochondrial biogenergetics and neuronal metabolism,"JONAS, ELIZABETH",YALE UNIVERSITY,CT,418750,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10654668,2023,NINDS,5R01NS122805-03,,Mechanisms of Low-Dose Ketamine Treatment for Parkinson's Disease,"FALK, TORSTEN",UNIVERSITY OF ARIZONA,AZ,370123,Mechanistic_Pathogenesis,"""Mechanisms of Low-Dose Ketamine"" = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10654793,2023,NIA,5U19AG062418-05,8684,CORE A: Administrative Core,"TROJANOWSKI, JOHN",UNIVERSITY OF PENNSYLVANIA,PA,165549,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10654795,2023,NIA,5U19AG062418-05,8685,Clinical Core B,"WEINTRAUB, DANIEL",UNIVERSITY OF PENNSYLVANIA,PA,549515,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10654796,2023,NIA,5U19AG062418-05,8686,"Neuropathology, Biomarker & Genetics Core C","TROJANOWSKI, JOHN",UNIVERSITY OF PENNSYLVANIA,PA,416897,Mechanistic_Pathogenesis,Mechanistic terms present,,Everything_else,Moved from Mechanistic to Everything_else (infrastructure/core),,,
Parkinson's Disease,10654798,2023,NIA,5U19AG062418-05,8687,"Data Management, Biostatistics & Bioinformatics Core D","XIE, SHARON",UNIVERSITY OF PENNSYLVANIA,PA,502250,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10654801,2023,NIA,5U19AG062418-05,8688,"Project I ""Mechanisms of Pathological aSyn Transmission""","LEE, VIRGINIA",UNIVERSITY OF PENNSYLVANIA,PA,522283,Mechanistic_Pathogenesis,"Explicit ""Mechanisms of pathological aSyn transmission""",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10654805,2023,NIA,5U19AG062418-05,8689,"Project II ""aSyn Strains & Diverse Synucleinopathies""","TROJANOWSKI, JOHN",UNIVERSITY OF PENNSYLVANIA,PA,457971,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10654807,2023,NIA,5U19AG062418-05,8690,"Project III ""Cognitive Difficulty in LB and AD Dementias""","GROSSMAN, MURRAY",UNIVERSITY OF PENNSYLVANIA,PA,527013,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10654811,2023,NIA,5U19AG062418-05,8691,"Project IV ""Tackling Heterogeneity of Cognitive Trajectory in LBD""","CHEN-PLOTKIN, ALICE",UNIVERSITY OF PENNSYLVANIA,PA,480911,Everything_else,Cognitive trajectory heterogeneity = clinical study,,Everything_else,,,,
Parkinson's Disease,10655610,2023,NIEHS,5R01ES032954-03,,Neurotoxic and neurodegenerative risks from chronic exposure to metal mixtures in e-cigarette aerosol,"RE, DIANE",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,686819,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Smoking,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10656187,2023,NINDS,5R01NS114409-04,,The contribution of the vermiform appendix to Parkinson's disease,"BRUNDIN, LENA",VAN ANDEL RESEARCH INSTITUTE,MI,438058,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10656199,2023,NIMH,5R01MH127200-03,,Investigating neuroanatomical underpinnings of apathy in ADRD through neuroimaging and electrical manipulation,"VANEGAS-ARROYAVE, NORA",BAYLOR COLLEGE OF MEDICINE,TX,674132,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10656398,2023,NINDS,5R01NS117137-04,,Exploring mechanisms of Parkinson's disease-linked D620N VPS35 in rat models,"MOORE, DARREN",VAN ANDEL RESEARCH INSTITUTE,MI,446500,Mechanistic_Pathogenesis,VPS35 mechanisms,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10656542,2023,NINDS,5R01NS125317-02,,Chloride Homeostasis in Lysosomal Function and Parkinson's Disease,"MAO, ZIXU",EMORY UNIVERSITY,GA,604578,Mechanistic_Pathogenesis,Chloride homeostasis/lysosomal mechanism,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10656558,2023,NIA,5R01NS097799-07,,Protein Aggregation and Neurotransmitter Deficits in Parkinson Disease,"KOTZBAUER, PAUL",WASHINGTON UNIVERSITY,MO,124700,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10656558,2023,NINDS,5R01NS097799-07,,Protein Aggregation and Neurotransmitter Deficits in Parkinson Disease,"KOTZBAUER, PAUL",WASHINGTON UNIVERSITY,MO,587876,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10657697,2023,NINR,5R01NR016037-08,,More than a Movement Disorder: Applying Palliative Care to Parkinson's Disease and Lewy Body Dementias,"KLUGER, BENZI",UNIVERSITY OF ROCHESTER,NY,611715,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10658165,2023,NINDS,1R01NS126933-01A1,,Assessing Tele-Health Outcomes in Multiyear Extensions of Parkinson's Disease Trials-2 (AT-HOME PD-2),"SCHNEIDER, RUTH",UNIVERSITY OF ROCHESTER,NY,1265327,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10658876,2023,NIA,5R01NS092625-08,,"Synucleinopathies – Novel Targets in Early Diagnosis, Pathophysiology, and Therapeutic Approach","SINGER, WOLFGANG",MAYO CLINIC ROCHESTER,MN,133934,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10658876,2023,NINDS,5R01NS092625-08,,"Synucleinopathies – Novel Targets in Early Diagnosis, Pathophysiology, and Therapeutic Approach","SINGER, WOLFGANG",MAYO CLINIC ROCHESTER,MN,631406,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10659011,2023,NIDCD,5R21DC020033-02,,Parkinson’s disease biomarkers in human olfactory cleft mucus,"WANG, HONG",MONELL CHEMICAL SENSES CENTER,PA,168974,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10659253,2023,NIA,5R01NS092823-07,,The role of a-synuclein accumulation in lysosomal hydrolase trafficking and function,"MAZZULLI, JOSEPH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,108247,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10659253,2023,NINDS,5R01NS092823-07,,The role of a-synuclein accumulation in lysosomal hydrolase trafficking and function,"MAZZULLI, JOSEPH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,510295,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10659447,2023,NIA,1RF1NS127809-01A1,,Linear predictive coding of EEG Activity for Diagnosis of Parkinson's Disease (LEAD-PD),"UC, ERGUN",UNIVERSITY OF IOWA,IA,1876731,Everything_else,EEG diagnostic coding = clinical/diagnostic,,Everything_else,,,,
Parkinson's Disease,10659637,2023,NINDS,2R01NS097437-06,,"Parkinson Disease Clinical Subtypes: Validation, Clinical Utility, and Biological Correlates","CAMPBELL, MEGHAN",WASHINGTON UNIVERSITY,MO,603341,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10660102,2023,NINDS,3R01NS112203-05S1,,14-3-3 phosphorylation in Parkinson's disease,"YACOUBIAN, TALENE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,71928,Mechanistic_Pathogenesis,14-3-3 phosphorylation = mechanistic (supplement),,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10660443,2023,NIDCD,1R01DC020468-01A1,,Toward a speech rehabilitation model for linguistically and culturally minor groups: Foreign born immigrants,"KIM, YUNJUNG",FLORIDA STATE UNIVERSITY,FL,321738,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10660967,2023,NINDS,5F31NS129277-02,,The effect of GBA1 L444P heterozygous mutation on synaptic morphology in the hippocampus and cognition related to Lewy body dementias,"MAHONEY-CRANE, CASEY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,38894,Mechanistic_Pathogenesis,GBA1 effect on synaptic morphology = mechanistic,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10661005,2023,NIA,5R01AG065214-04,,Prospective memory impairment in Parkinson disease-related cognitive decline: Intervention and mechanisms,"FOSTER, ERIN",WASHINGTON UNIVERSITY,MO,446371,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10661239,2023,NIA,1R01AG082331-01,,Imaging epigenetic dysregulation in the Lewy body dementias with [11C]Martinostat,"GOMPERTS, STEPHEN",MASSACHUSETTS GENERAL HOSPITAL,MA,821147,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10662018,2023,NIA,1R01NS132293-01,,Cholinergic Mechanisms in Lewy Body Dementia,"MOEHLE, MARK",UNIVERSITY OF FLORIDA,FL,526098,Mechanistic_Pathogenesis,"Explicit ""Cholinergic Mechanisms""",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10662355,2023,NINDS,5K23NS118045-03,,Clinical trial readiness in X-linked dystonia parkinsonism: assessment of sensor-based and blood biomarkers for early detection and monitoring disease progression,"STEPHEN, CHRISTOPHER",MASSACHUSETTS GENERAL HOSPITAL,MA,234405,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10662519,2023,NINDS,5R01NS124735-02,,Molecular Assessment of Cause and Consequence of Cellular Senescence in Diverse Midbrain Cell Types in Parkinson's Disease,"RIESSLAND, MARKUS",STATE UNIVERSITY NEW YORK STONY BROOK,NY,393539,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10662918,2023,NIA,1RF1NS126406-01A1,,Biomarkers for parkinsonian disorders in CNS-originating extracellular vesicles,"BITAN, GAL",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,2374652,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10662930,2023,NIA,1RF1AG079487-01A1,,Determine the role of atmospheric particulate matter pollutants in contributing to Lewy Body Dementia,"MAO, XIAOBO",JOHNS HOPKINS UNIVERSITY,MD,2296059,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10663164,2023,NINDS,5R43NS125709-02,,NeuroVision™: A Smartphone Application for Neurology and Telemedicine,"SHIWANI, BHAWNA","ALTEC, INC.",MA,320852,Everything_else,Smartphone app = clinical technology,,Everything_else,,,,
Parkinson's Disease,10663385,2023,NIA,5R01AG073100-03,,Central cholinergic presbyvestibulopathy network changes and imbalance in Parkinson's disease and older persons,"BOHNEN, NICOLAAS",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,611581,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10663834,2023,NINDS,5F31NS125949-02,,The role of beta-synuclein in synaptic vesicle release,"KOMER, LAUREN",WEILL MEDICAL COLL OF CORNELL UNIV,NY,21793,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10664560,2023,NIA,1K01AG078442-01A1,,Roles of autophagy in microglial senescence and Parkinson's disease,"CHOI, INSUP",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,125930,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10664568,2023,NINDS,1K08NS123428-01A1,,Rescuing ⍺-synuclein toxicity through neuron-specific enhancement of autophagy,"CHUA, JASON",JOHNS HOPKINS UNIVERSITY,MD,201960,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665167,2023,NINDS,1R35NS132213-01,,Circuit-Inspired Strategies to Restore Basal Ganglia Function in Mouse Models of Parkinson’s Disease,"GITTIS, ARYN",CARNEGIE-MELLON UNIVERSITY,PA,483478,Mechanistic_Pathogenesis,Circuit-inspired strategies = mechanistic approach,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665209,2023,NINDS,1R35NS132225-01,,Genetic Analysis of Neurodegeneration,"FEANY, MEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,921694,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665271,2023,NINDS,1R21NS128604-01A1,,"Determination of the clinical relevance of Parkinson disease-associated intronic enhancer of the alpha-synuclein gene, in a novel mouse deletion model","MCCALLION, ANDREW",JOHNS HOPKINS UNIVERSITY,MD,245625,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665477,2023,NINDS,1R21NS128151-01A1,,Using Peripheral Microglial Exosomes to predict brain inflammation in the human Parkinson’s brain,"MASTROENI, DIEGO",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,281855,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665720,2023,NINDS,5K23NS120038-03,,Pathological and cognitive correlations of real time quaking induced conversion in LBD and AD,"COUGHLIN, DAVID","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,169612,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10665732,2023,NINDS,5R01NS113960-04,,The impact of synaptic vesicle-binding of alpha-synuclein on neuron function and neuropathology,"BURRE, JACQUELINE",WEILL MEDICAL COLL OF CORNELL UNIV,NY,439008,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10665836,2023,RMAP,1R03TR004460-01,,Functional analysis of KCNK12 in dopaminergic neuroprotection,"CALDWELL, KIM",UNIVERSITY OF ALABAMA IN TUSCALOOSA,AL,143561,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10666621,2023,NINDS,5R01NS124814-02,,Targeted Pathway Activation for PosturalInstability and Gait Disorder in Parkinson'sDisease,"COOPER, SCOTT",UNIVERSITY OF MINNESOTA,MN,745494,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10666717,2023,NINDS,1R21NS128391-01A1,,The role of cortical nicotinic receptors in pathological brain oscillations in Parkinson's disease cognitive impairment,"MILLS, KELLY",JOHNS HOPKINS UNIVERSITY,MD,245625,Mechanistic_Pathogenesis,"""Role of cortical nicotinic receptors"" = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10666872,2023,NINDS,1R21NS126889-01A1,,Immunotherapy for Synucleinopathies: Can Gut Microbiota Affect Efficacy?,"VEDAM-MAI, VINATA",UNIVERSITY OF FLORIDA,FL,419375,Strictly_Environmental_or_Gene-Environment,Microbiome/gut study moved to Environmental,Microbiome,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10667994,2023,NINDS,1R03NS128450-01A1,,Statistical Methods for Biomarkers Identification Using High-resolution Diffusion MRI,"ZHONG, PING-SHOU",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,79950,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10668220,2023,NCI,5F31CA268947-02,,Neural Mechanisms Driving Comorbid Parkinson's and Melanoma,"DEL VALLE, PAMELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,47694,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10668429,2023,NIMH,5R01MH123552-03,,Visual hallucinations and memory impairment in Parkinson's Disease: The role of hippocampal networks,"BAKKER, ARNOLD",JOHNS HOPKINS UNIVERSITY,MD,592923,Mechanistic_Pathogenesis,"""Role of hippocampal networks"" = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10668521,2023,NINDS,5R01NS124563-02,,Impaired sensory filtering as a mechanism of Parkinson's disease,"IRWIN, ZACHARY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,371250,Mechanistic_Pathogenesis,"""Mechanism of Parkinson's disease"" = mechanistic",,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10669598,2023,NIGMS,5R16GM145575-02,,Development and testing of Carbon Quantum Dot architectures to arrest neurotoxicant-insult- related outcomes,"NARAYAN, MAHESH",UNIVERSITY OF TEXAS EL PASO,TX,153500,Strictly_Environmental_or_Gene-Environment,Exposure terms present,Chemicals,Strictly_Environmental_or_Gene-Environment,,,,
Parkinson's Disease,10669877,2023,NIA,1R01AG082352-01,,Peripheral Biomarkers for Early Diagnosis of Mixed Pathologies in AD/ADRD,"CHEN, SHU",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,756004,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10670110,2023,NINDS,5UH3NS113769-04,,Adaptive Neurostimulation to Restore Sleep in Parkinson's Disease: An Investigation of STN LFP Biomarkers In Sleep Dysregulation and Repair,"ABOSCH, AVIVA",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,1004846,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
Parkinson's Disease,10670150,2023,NINDS,5UH3NS107709-05,,Bilateral Closed Loop Deep Brain Stimulation for Freezing of Gait using Neural and Kinematic Feedback,"BRONTE-STEWART, HELEN",STANFORD UNIVERSITY,CA,1209720,Everything_else,Clinical or unspecified,,Everything_else,,,,
Parkinson's Disease,10670863,2023,NIA,5R01AG075132-02,,Molecular Mechanism of the Parkinson's Disease-associated protein LRRK2,"HOANG, QUYEN",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,532352,Mechanistic_Pathogenesis,Mechanistic terms present,,Mechanistic_and_Genetic,,,,
